token_id,user_address,mint_amount_wei,deposit_amount_wei
504,0x95c4cae5f4239e79e8e1653cffb80f1c04513ef8,1139469212053064,2500000000000000
505,0x95f5272a4302e58a13422deaeffff646d2b940ab,465238024434690,1020734082837651
506,0x96b289aa02d0bb8137249fb0c73235fe1364e6b1,886883131954282,2499999999999999
507,0x96f9b35f7d3113a1b699fdca0625d594a041a900,8407337685010915714,16989904316265020000
508,0x9775c82ecf0f945185ca742ca904b132c647c6d3,612591559662343,1235000189281314
511,0x98a42490fff4bfa682a4284188e3e123b6d7a0bc,71991818752778,158309629040377
512,0x99cb34e4291e16bc625b14332d45edfb475abb60,934901466769758,2510388890252941
513,0x9a0f62b9a86187a03f4459d3130e9792eee8aeb9,2933678182973062,7315141688838093
514,0x9b0cec1e3bbbff6b667c7ccf8c78c0898f0adfc0,1136887656789157,2500009950087982
515,0x9b87a7687312e050bbb99f993f467a0cb2bc6340,740996925378145,1913780264026384
517,0x9c12e2863b83f0dcd65950e29e49e92e0eaa0666,764519435226552,1665856534035233
518,0x9c57027b1eca93093a6f446422c59c85a5a3fa52,185082509173217639,831176855394065400
519,0x9c657a1150b0efb371a147f5f5ff5ed5a25a59f4,181901301112685,400000000000000
520,0x9c84548e084576e7f51a543133f6f17fd1ac3f27,1137561094690611,2483865667262603
521,0x9cdbc1ec060df01058ecb9bf194af504e099ac4f,743662212483806,2498888523084140
523,0x9d4022ce35cff5d25e8be204e45806457e7eea61,988981800476713,2800828551027554
524,0x9d70f4ffb4b390b14a2138a669444f5bbe7809b5,1229334542420255,2703300163111427
525,0x9d9bc7246d842384aa5e71d65656613818677428,1077479180953868,2650000000000000
526,0x9da59631e157151361efd926f82f3d26ae3bc183,720333337857754,2598197519412450
527,0x9e4d15e0ecb571e7e66831334519c76130f29636,785725951068870,2583591844113121
529,0x9f9bf87dc03efedb4babc5ed2da75c9032a448f5,996749712425830,2171876795715813
530,0xa0048fbc1d1490e51eb19176690a6c8ae6ed7b11,799445547183877970,1720664650725053000
531,0xa037ff8301f53f54eac399110fa6fa61461c7979,909054025737397,2010000273032805
534,0xa13c2def62c36697407fbe7d574e946bf60d7350,1255952938683742,2767844416958440
537,0xa178c15dd95553da5b79c1ba0bde1659fa2e76c8,7347159651731371,19433641171310870
538,0xa192e1b0fe9d0461f7f9c0aaf59ca5d962484b66,1288119178919844,2832567268162361
539,0xa1db2b7193358b8467266c6dcef285c30410b99d,1304046985431569,3500973189752377
541,0xa253bb4079f53b04727002489e0ee765280c1ae2,1227833782510624,2700000000000000
542,0xa289bfec76baea3432179259b1249584c39adeb2,1549678128392167,3400000000000000
543,0xa337aaf766db4d26d14aa092e600f98671378146,742964388010594,1755238031346546
544,0xa339d49c0d6db595cd28b4a35fff4166bb295f5e,936639257477326,1977521627696477
545,0xa3e6bdd3330ecacfeabe391e52e2d4ce8e105994,924289552142060,1895449086969977
547,0xa43113e44ff14f6bb1047ab08e217251abdf7781,961286824723628,3000224103496877
548,0xa43496867f42d46484bbabbcdae55460c2974164,5791367739629465,15500000000000002
551,0xa4a251ccf187f43552be11d0b64927ff088ee3b3,51013056498545,3884348983805625
554,0xa5b84d994793b16a48e8d0295cd0ee932edf88bd,786814566968034,3000780279261992
555,0xa64278e13b45f777a00b9723eb65dc57355d3d9c,1353594424354142,2983024805213732
556,0xa6711e651050cf84e102eda2387fef3dff4e177d,107086536967607067,219910467720483460
557,0xa6a4ec0f671b37ac51ad6ce7972d1fd81f3cda75,906309702954709,1978928046663225
561,0xa726cc7fb443eb15ee8c512281887723b24a9073,1215874190445251,2673700920241436
562,0xa756cf42e4b18c00942e23a6363d21ef0b7c55df,816843866316807,3000657801585953
563,0xa7c4c76afc0ea8b370c2ccb6a66be947733a60d0,1591636384735994,3499999999999999
565,0xa8261290d55625f16be72684eacdb15da8ececfb,1170208433319318,2573282161863901
566,0xa8729fa390cb28c1719fc7a9cc7d6d4072e653d3,1171022923528020,2570923867053993
568,0xa904a0f8b4f0292785ad610dae1084a916142a77,385570042038817801,771534020431313000
569,0xa90548c064a64c5026106884e2d086477c058e89,1020300315567932,2369742156517743
570,0xa94b507d851fb82ed0cd9a9b64cd68edbc9804b3,3612179609031071,7464277787809530
571,0xa95656995348af2cdff52e0541a5df375fdd3a84,89333685632854254,178964597746450660
572,0xa96cc6e271f0c77c695e0013673831f9dc182fdc,6520446640525882,17506028335952568
574,0xaa5e24f4c7fb943f599e39705e77bc4c63ada0f3,986430664482099,2510000000000000
575,0xaa925cfaa80a3765107a25aa3e4e69b094125b92,652962311941041,3500941283080658
576,0xaa950d1cadd39935ecf1a11eb9f44955f21d3c90,2437434181917904,4896354079698846
579,0xaaeaeca829f361617f8f5e3a09bbbc383d87d09d,1819013078141811,4000000147365545
580,0xab1a6c23cd8e75f37c21ec25b972472f7926c02f,979790894520776,2600000000000000
